data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
1461888000000000000,1461888000000000000,1461888000000000000,ON,DIVIDENDO,6.96,0.2884625378,UNIP3,,,UNIP
1639612800000000000,1640044800000000000,1640044800000000000,ON,DIVIDENDO,99.7,0.30319591349,UNIP3,,,UNIP
1493337600000000000,1493337600000000000,1493164800000000000,ON,DIVIDENDO,8.38,0.3265590374,UNIP3,,,UNIP
1710374400000000000,1710806400000000000,1710806400000000000,ON,DIVIDENDO,65.0,0.3636921673,UNIP3,1711929600000000000,BRUNIPACNOR7,UNIP
1585872000000000000,1586390400000000000,1586390400000000000,ON,DIVIDENDO,28.99,0.3939900763,UNIP3,,,UNIP
1605052800000000000,1605484800000000000,1605484800000000000,ON,DIVIDENDO,37.15,0.7158810908,UNIP3,,,UNIP
1681948800000000000,1681948800000000000,1681948800000000000,ON,DIVIDENDO,66.24,0.750529318,UNIP3,,,UNIP
1618876800000000000,1618876800000000000,1618876800000000000,ON,DIVIDENDO,74.08,0.9582678608,UNIP3,,,UNIP
1710374400000000000,1710806400000000000,1710806400000000000,ON,DIVIDENDO,65.0,0.9844130667,UNIP3,1711929600000000000,BRUNIPACNOR7,UNIP
1681948800000000000,1681948800000000000,1681948800000000000,ON,DIVIDENDO,66.24,0.99203303763,UNIP3,,,UNIP
1524009600000000000,1524009600000000000,1524009600000000000,ON,DIVIDENDO,29.49,1.0604562053,UNIP3,,,UNIP
1657065600000000000,1658793600000000000,1658793600000000000,ON,DIVIDENDO,82.2,1.13275954664,UNIP3,,,UNIP
1539561600000000000,1539820800000000000,1539820800000000000,ON,DIVIDENDO,40.5,1.1639236731,UNIP3,,,UNIP
1500854400000000000,1501113600000000000,1501113600000000000,ON,DIVIDENDO,15.1,1.17272727,UNIP3,,,UNIP
1702425600000000000,1702857600000000000,1702857600000000000,ON,DIVIDENDO,73.2,1.42114485974,UNIP3,1703721600000000000,BRUNIPACNOR7,UNIP
1650412800000000000,1650412800000000000,1650412800000000000,ON,DIVIDENDO,97.0,2.4865168079,UNIP3,,,UNIP
1622073600000000000,1622505600000000000,1622505600000000000,ON,DIVIDENDO,92.0,2.48651680791,UNIP3,,,UNIP
1628726400000000000,1629158400000000000,1629158400000000000,ON,DIVIDENDO,94.98,2.705330287,UNIP3,,,UNIP
1636588800000000000,1637107200000000000,1637107200000000000,ON,DIVIDENDO,92.01,2.98382016949,UNIP3,,,UNIP
1500854400000000000,1501113600000000000,1501113600000000000,ON,DIVIDENDO,15.1,3.04998216,UNIP3,,,UNIP
1639612800000000000,1640044800000000000,1640044800000000000,ON,DIVIDENDO,99.7,4.17253434074,UNIP3,,,UNIP
1660176000000000000,1660608000000000000,1660608000000000000,ON,DIVIDENDO,89.98,4.53103818657,UNIP3,,,UNIP
1668038400000000000,1668556800000000000,1668556800000000000,ON,DIVIDENDO,98.26,4.5351479723,UNIP3,,,UNIP
1344902400000000000,1344902400000000000,1344902400000000000,PNA,DIVIDENDO,0.56,0.0021076,UNIP5,,,UNIP
1233878400000000000,1234137600000000000,1229644800000000000,PNA,DIVIDENDO,2.4,0.011,UNIP5,,,UNIP
1250726400000000000,1250726400000000000,1249862400000000000,PNA,DIVIDENDO,2.25,0.011,UNIP5,,,UNIP
