ticker,tipo_provento,data_com,data_pagamento,valor
GOLL4,JRS CAP PROPRIO,2007-09-27,2007-11-05,0.18831
GOLL4,JRS CAP PROPRIO,2007-06-25,2007-08-03,0.172
GOLL4,DIVIDENDO,2007-06-25,2007-08-03,0.2038
GOLL4,JRS CAP PROPRIO,2007-03-20,2007-05-04,0.1713
GPAR3,Amortiza����o,2020-07-31,2020-08-14,0.912336
GPCP3,DIVIDENDO,2021-04-28,2078-12-27,0.84109
GPCP3,DIVIDENDO,2021-04-28,2021-05-07,0.142
GPCP3,DIVIDENDO,2020-07-28,2020-12-31,0.3067
GPCP4,DIVIDENDO,2021-04-28,2078-12-27,0.893992
GPCP4,DIVIDENDO,2021-04-28,2021-05-07,0.15093
GPCP4,DIVIDENDO,2020-07-28,2020-12-31,1.5604
GPCP4,DIVIDENDO,2019-04-30,2019-12-03,1.670338
GRND3,DIVIDENDO,2008-11-19,2008-11-19,0.31
GRND3,DIVIDENDO,2008-08-21,2008-08-21,0.34
GRND3,DIVIDENDO,2008-04-17,2008-04-17,0.477238
GRND3,DIVIDENDO,2007-11-14,2007-11-14,0.42
GRND3,DIVIDENDO,2007-08-06,2007-08-06,0.3
GRND3,DIVIDENDO,2007-04-16,2007-04-16,0.482611
GRND3,DIVIDENDO,2006-11-13,2006-11-13,0.41
GRND3,DIVIDENDO,2006-08-14,2006-08-14,0.39
GRND3,DIVIDENDO,2006-04-10,2006-04-10,0.43181
GRND3,DIVIDENDO,2005-10-31,2005-10-31,0.38
GRND3,DIVIDENDO,2005-04-18,2005-04-18,0.641515
GUAR3,DIVIDENDO,2022-09-27,2023-11-22,0.0201
GUAR3,JRS CAP PROPRIO,2019-04-30,2019-05-10,3.9218
HBOR3,DIVIDENDO,2016-07-27,2017-07-27,0.25
HBTS5,DIVIDENDO,2023-04-25,2023-09-05,1.270788
HBTS5,DIVIDENDO,2023-04-25,2023-06-23,0.508315
HBTS5,DIVIDENDO,2022-04-29,2022-12-29,0.903705
HBTS5,DIVIDENDO,2022-04-29,2022-06-28,0.251495
IGBR3,DIVIDENDO,2002-04-29,2002-06-28,2.0
IGBR3,DIVIDENDO,2001-04-26,2001-05-21,11.0238
IGTA3,DIVIDENDO,2014-06-12,2014-06-24,0.026411
INTB3,JRS CAP PROPRIO,2023-12-26,2024-03-15,0.139499
IRBR3,RENDIMENTO,2019-03-21,2019-04-30,0.002874
IRBR3,RENDIMENTO,2019-03-21,2019-04-30,0.003009
IRBR3,RENDIMENTO,2019-03-21,2019-04-30,0.025422
IRBR3,RENDIMENTO,2018-03-21,2018-04-03,0.020372
IRBR3,RENDIMENTO,2018-03-21,2018-04-03,8.7e-05
IRBR3,RENDIMENTO,2018-03-21,2018-04-03,0.002826
ITSA3,JRS CAP PROPRIO,2025-02-28,2025-04-01,0.023529
ITSA3,JRS CAP PROPRIO,2024-11-29,2025-01-02,0.023529
ITSA3,JRS CAP PROPRIO,2024-08-30,2024-10-01,0.023529
ITSA3,JRS CAP PROPRIO,2014-02-18,2014-02-18,0.1766
ITSA3,JRS CAP PROPRIO,2008-12-30,2008-12-30,0.0427
ITSA3,DIVIDENDO,2008-11-28,2008-11-28,0.014
ITSA3,DIVIDENDO,2008-09-18,2008-09-18,0.014
ITSA3,DIVIDENDO,2008-08-15,2008-08-15,0.0435
ITSA3,DIVIDENDO,2008-06-20,2008-06-20,0.014
ITSA3,JRS CAP PROPRIO,2008-02-22,2008-02-22,0.085
ITSA3,JRS CAP PROPRIO,2008-02-22,2008-02-22,0.173
ITSA3,DIVIDENDO,2008-02-22,2008-02-22,0.012
ITSA3,JRS CAP PROPRIO,2007-11-26,2007-11-26,0.023
ITSA3,DIVIDENDO,2007-11-26,2007-11-26,0.012
ITSA3,DIVIDENDO,2007-09-18,2007-09-18,0.012
ITSA3,JRS CAP PROPRIO,2007-08-17,2007-08-17,0.051
ITSA3,DIVIDENDO,2007-06-21,2007-06-21,0.012
ITSA3,JRS CAP PROPRIO,2007-02-27,2007-02-27,0.012
ITSA3,JRS CAP PROPRIO,2007-02-27,2007-02-27,0.11273
ITSA3,JRS CAP PROPRIO,2007-02-27,2007-02-27,0.073
ITSA3,JRS CAP PROPRIO,2006-12-19,2006-12-19,0.1275
ITSA3,JRS CAP PROPRIO,2006-12-19,2006-12-19,0.012
ITSA3,JRS CAP PROPRIO,2006-09-21,2006-09-21,0.012
ITSA3,JRS CAP PROPRIO,2006-08-11,2006-08-11,0.048
ITSA3,JRS CAP PROPRIO,2006-06-23,2006-06-23,0.012
ITSA3,JRS CAP PROPRIO,2006-03-07,2006-03-07,0.03
ITSA3,JRS CAP PROPRIO,2006-03-07,2006-03-07,0.0095
ITSA3,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.038
ITSA3,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.136
ITSA3,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.0095
ITSA3,JRS CAP PROPRIO,2005-09-20,2005-09-20,0.0095
ITSA3,JRS CAP PROPRIO,2005-08-12,2005-08-12,0.038
ITSA3,JRS CAP PROPRIO,2005-06-23,2005-06-23,0.0095
ITSA3,JRS CAP PROPRIO,2005-03-07,2005-03-07,0.0133
ITSA3,JRS CAP PROPRIO,2005-03-07,2005-03-07,0.00732
ITSA3,JRS CAP PROPRIO,2005-03-07,2005-03-07,0.0112
ITSA3,JRS CAP PROPRIO,2004-12-07,2004-12-07,0.1115
ITSA3,JRS CAP PROPRIO,2004-12-07,2004-12-07,0.00732
ITSA3,JRS CAP PROPRIO,2004-12-07,2004-12-07,0.0262
ITSA3,JRS CAP PROPRIO,2004-09-21,2004-09-21,0.00732
ITSA3,JRS CAP PROPRIO,2004-08-13,2004-08-13,0.0246
ITSA3,JRS CAP PROPRIO,2004-06-21,2004-06-21,0.00732
ITSA3,JRS CAP PROPRIO,2004-03-09,2004-03-09,0.0056
ITSA3,JRS CAP PROPRIO,2004-02-17,2004-02-17,0.0146
ITSA3,JRS CAP PROPRIO,2003-12-16,2003-12-16,0.0585
ITSA3,JRS CAP PROPRIO,2003-12-16,2003-12-16,0.075
ITSA3,JRS CAP PROPRIO,2003-12-16,2003-12-16,0.0056
ITSA3,JRS CAP PROPRIO,2003-09-18,2003-09-18,0.0056
ITSA3,JRS CAP PROPRIO,2003-08-15,2003-08-15,0.0205
ITSA3,JRS CAP PROPRIO,2003-06-18,2003-06-18,0.0056
ITSA3,JRS CAP PROPRIO,2003-03-18,2003-03-18,0.004
ITSA3,JRS CAP PROPRIO,2003-03-18,2003-03-18,0.04364
ITSA3,JRS CAP PROPRIO,2003-03-18,2003-03-18,0.0054
ITSA3,JRS CAP PROPRIO,2002-12-16,2002-12-16,0.004
ITSA3,JRS CAP PROPRIO,2002-12-16,2002-12-16,0.0476
ITSA3,JRS CAP PROPRIO,2002-09-17,2002-09-17,0.004
ITSA3,JRS CAP PROPRIO,2002-08-13,2002-08-13,0.01903
ITSA3,JRS CAP PROPRIO,2002-06-14,2002-06-14,0.004
ITSA3,JRS CAP PROPRIO,2002-04-29,2002-04-29,0.057
ITSA3,JRS CAP PROPRIO,2002-03-19,2002-03-19,0.00283
ITSA3,JRS CAP PROPRIO,2001-12-28,2001-12-28,0.0412
ITSA3,JRS CAP PROPRIO,2001-12-14,2001-12-14,0.00283
ITSA3,JRS CAP PROPRIO,2001-09-18,2001-09-18,0.00283
ITSA3,JRS CAP PROPRIO,2001-08-14,2001-08-14,0.01903
ITSA3,JRS CAP PROPRIO,2001-06-19,2001-06-19,0.00283
ITSA3,JRS CAP PROPRIO,2001-03-09,2001-03-09,0.02975
ITSA3,JRS CAP PROPRIO,2001-03-09,2001-03-09,0.00283
ITSA3,JRS CAP PROPRIO,2000-12-22,2000-12-22,0.05371
ITSA3,JRS CAP PROPRIO,2000-12-19,2000-12-19,0.00283
ITSA3,JRS CAP PROPRIO,2000-09-18,2000-09-18,0.00283
ITSA3,JRS CAP PROPRIO,2000-08-15,2000-08-15,0.0173
ITSA3,JRS CAP PROPRIO,2000-06-16,2000-06-16,0.00283
ITSA3,JRS CAP PROPRIO,2000-03-21,2000-03-21,0.00283
ITSA3,JRS CAP PROPRIO,1999-12-27,1999-12-27,0.0582
ITSA3,JRS CAP PROPRIO,1999-12-17,1999-12-17,0.00283
ITSA3,JRS CAP PROPRIO,1999-09-17,1999-09-17,0.00283
ITSA3,JRS CAP PROPRIO,1999-08-13,1999-08-13,0.01596
ITSA3,JRS CAP PROPRIO,1999-06-22,1999-06-22,0.00283
ITSA3,JRS CAP PROPRIO,1999-03-16,1999-03-16,0.00283
ITSA3,JRS CAP PROPRIO,1998-12-23,1998-12-23,0.00283
ITSA3,JRS CAP PROPRIO,1998-10-02,1998-10-02,0.023625
ITSA3,DIVIDENDO,1998-09-22,1998-09-22,0.0024
ITSA3,DIVIDENDO,1998-08-11,1998-08-11,0.0101
ITSA3,DIVIDENDO,1998-06-18,1998-06-18,0.0024
ITSA3,DIVIDENDO,1998-03-03,1998-03-03,0.0024
ITSA3,DIVIDENDO,1998-03-03,1998-03-03,0.00995
ITSA3,DIVIDENDO,1998-03-03,1998-03-03,0.01156
ITSA3,DIVIDENDO,1997-12-17,1997-12-17,0.0024
ITSA3,DIVIDENDO,1997-09-16,1997-09-16,0.0024
ITSA3,DIVIDENDO,1997-08-12,1997-08-12,0.00775
ITSA3,DIVIDENDO,1997-06-23,1997-06-23,0.0024
ITSA3,DIVIDENDO,1997-03-03,1997-03-03,0.006
ITSA3,DIVIDENDO,1997-03-03,1997-03-03,0.0024
ITSA3,DIVIDENDO,1996-12-17,1996-12-17,0.0024
ITSA3,DIVIDENDO,1996-09-18,1996-09-18,0.0024
ITSA3,DIVIDENDO,1996-08-13,1996-08-13,0.0044
ITSA3,DIVIDENDO,1996-06-18,1996-06-18,0.0024
ITSA3,DIVIDENDO,1996-03-12,1996-03-12,0.00501
ITSA3,DIVIDENDO,1996-03-12,1996-03-12,0.0019
ITSA3,DIVIDENDO,1995-12-18,1996-01-02,0.0019
ITSA3,DIVIDENDO,1995-09-19,1995-10-02,0.0019
ITSA3,DIVIDENDO,1995-08-10,1995-08-23,0.00262
ITSA3,DIVIDENDO,1995-06-23,1995-07-03,0.0019
ITSA3,DIVIDENDO,1995-02-22,1995-04-03,0.0019
ITSA3,DIVIDENDO,1995-02-22,1995-03-10,0.0036
ITSA3,DIVIDENDO,1994-12-22,1995-01-02,0.0016
ITSA3,DIVIDENDO,1994-09-21,1994-10-04,0.0016
ITSA3,DIVIDENDO,1994-08-11,1994-08-22,0.0017
ITSA3,DIVIDENDO,1994-06-17,1994-07-04,0.0016
ITSA3,DIVIDENDO,1994-02-09,1994-02-09,0.513
ITSA3,DIVIDENDO,1993-12-20,1993-12-20,0.182
ITSA3,DIVIDENDO,1993-09-20,1993-09-20,0.073
ITSA3,DIVIDENDO,1993-08-04,1993-08-04,0.123
ITSA3,DIVIDENDO,1993-06-07,1993-06-07,0.036
ITSA3,DIVIDENDO,1993-02-09,1993-02-09,0.046
ITSA3,DIVIDENDO,1992-12-18,1992-12-18,0.007
ITSA3,DIVIDENDO,1992-09-18,1992-09-18,0.003
ITSA3,DIVIDENDO,1992-08-14,1992-08-14,0.003
ITSA3,DIVIDENDO,1992-06-12,1992-06-12,0.001
ITSA3,DIVIDENDO,1992-02-26,1992-02-26,0.003
ITSA3,DIVIDENDO,1991-12-17,1991-12-17,0.0305
ITSA3,DIVIDENDO,1991-09-17,1991-09-17,0.0153
ITSA3,DIVIDENDO,1991-06-18,1991-06-18,0.0073
ITSA3,DIVIDENDO,1991-04-19,1991-04-19,0.0041
ITSA3,DIVIDENDO,1991-03-18,1991-03-18,0.004
ITSA3,DIVIDENDO,1991-02-18,1991-02-18,0.0271
ITSA3,DIVIDENDO,1990-12-21,1990-12-21,0.0027
ITSA3,DIVIDENDO,1990-09-17,1990-09-17,0.0018
ITSA3,DIVIDENDO,1990-07-31,1990-07-31,0.0047
ITSA3,DIVIDENDO,1990-06-19,1990-06-19,0.0004
ITSA3,DIVIDENDO,1990-03-23,1990-03-23,0.0218
ITSA3,DIVIDENDO,1990-01-19,1990-01-19,0.0091
ITSA3,DIVIDENDO,1989-12-13,1989-12-13,0.0004
ITSA3,DIVIDENDO,1989-07-17,1989-07-17,0.0001
ITSA3,DIVIDENDO,1989-06-08,1989-06-08,0.00727
ITSA3,DIVIDENDO,1989-03-14,1989-03-14,0.00364
ITSA3,DIVIDENDO,1988-12-12,1988-12-12,0.00364
ITSA3,DIVIDENDO,1988-08-29,1988-08-29,0.00364
ITSA3,DIVIDENDO,1988-05-23,1988-05-23,0.00218
ITSA3,DIVIDENDO,1988-02-29,1988-02-29,0.00086
ITSA4,JRS CAP PROPRIO,2025-02-28,2025-04-01,0.023529
ITSA4,JRS CAP PROPRIO,2024-11-29,2025-01-02,0.023529
ITSA4,JRS CAP PROPRIO,2024-08-30,2024-10-01,0.023529
ITSA4,JRS CAP PROPRIO,2014-02-18,2014-02-18,0.1766
ITSA4,JRS CAP PROPRIO,2008-12-30,2008-12-30,0.0427
ITSA4,DIVIDENDO,2008-11-28,2008-11-28,0.014
ITSA4,DIVIDENDO,2008-09-18,2008-09-18,0.014
ITSA4,DIVIDENDO,2008-08-15,2008-08-15,0.0435
ITSA4,DIVIDENDO,2008-06-20,2008-06-20,0.014
ITSA4,DIVIDENDO,2008-02-22,2008-02-22,0.012
ITSA4,JRS CAP PROPRIO,2008-02-22,2008-02-22,0.085
ITSA4,JRS CAP PROPRIO,2008-02-22,2008-02-22,0.173
ITSA4,JRS CAP PROPRIO,2007-11-26,2007-11-26,0.023
ITSA4,DIVIDENDO,2007-11-26,2007-11-26,0.012
ITSA4,DIVIDENDO,2007-09-18,2007-09-18,0.012
ITSA4,JRS CAP PROPRIO,2007-08-17,2007-08-17,0.051
ITSA4,DIVIDENDO,2007-06-21,2007-06-21,0.012
ITSA4,JRS CAP PROPRIO,2007-02-27,2007-02-27,0.073
ITSA4,JRS CAP PROPRIO,2007-02-27,2007-02-27,0.012
ITSA4,JRS CAP PROPRIO,2007-02-27,2007-02-27,0.11273
ITSA4,JRS CAP PROPRIO,2006-12-19,2006-12-19,0.1275
ITSA4,JRS CAP PROPRIO,2006-12-19,2006-12-19,0.012
ITSA4,JRS CAP PROPRIO,2006-09-21,2006-09-21,0.012
ITSA4,JRS CAP PROPRIO,2006-08-11,2006-08-11,0.048
ITSA4,JRS CAP PROPRIO,2006-06-23,2006-06-23,0.012
ITSA4,JRS CAP PROPRIO,2006-03-07,2006-03-07,0.0095
ITSA4,JRS CAP PROPRIO,2006-03-07,2006-03-07,0.03
ITSA4,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.0095
ITSA4,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.038
ITSA4,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.136
ITSA4,JRS CAP PROPRIO,2005-09-20,2005-09-20,0.0095
ITSA4,JRS CAP PROPRIO,2005-08-12,2005-08-12,0.038
ITSA4,JRS CAP PROPRIO,2005-06-23,2005-06-23,0.0095
ITSA4,JRS CAP PROPRIO,2005-03-07,2005-03-07,0.0112
ITSA4,JRS CAP PROPRIO,2005-03-07,2005-03-07,0.0133
ITSA4,JRS CAP PROPRIO,2005-03-07,2005-03-07,0.00732
ITSA4,JRS CAP PROPRIO,2004-12-07,2004-12-07,0.0262
ITSA4,JRS CAP PROPRIO,2004-12-07,2004-12-07,0.1115
ITSA4,JRS CAP PROPRIO,2004-12-07,2004-12-07,0.00732
ITSA4,JRS CAP PROPRIO,2004-09-21,2004-09-21,0.00732
ITSA4,JRS CAP PROPRIO,2004-08-13,2004-08-13,0.0246
ITSA4,JRS CAP PROPRIO,2004-06-21,2004-06-21,0.00732
ITSA4,JRS CAP PROPRIO,2004-03-09,2004-03-09,0.0056
ITSA4,JRS CAP PROPRIO,2004-02-17,2004-02-17,0.0146
ITSA4,JRS CAP PROPRIO,2003-12-16,2003-12-16,0.0056
ITSA4,JRS CAP PROPRIO,2003-12-16,2003-12-16,0.0585
ITSA4,JRS CAP PROPRIO,2003-12-16,2003-12-16,0.075
ITSA4,JRS CAP PROPRIO,2003-09-18,2003-09-18,0.0056
ITSA4,JRS CAP PROPRIO,2003-08-15,2003-08-15,0.0205
ITSA4,JRS CAP PROPRIO,2003-06-18,2003-06-18,0.0056
ITSA4,JRS CAP PROPRIO,2003-03-18,2003-03-18,0.0054
ITSA4,JRS CAP PROPRIO,2003-03-18,2003-03-18,0.004
ITSA4,JRS CAP PROPRIO,2003-03-18,2003-03-18,0.04364
ITSA4,JRS CAP PROPRIO,2002-12-16,2002-12-16,0.004
ITSA4,JRS CAP PROPRIO,2002-12-16,2002-12-16,0.0476
ITSA4,JRS CAP PROPRIO,2002-09-17,2002-09-17,0.004
ITSA4,JRS CAP PROPRIO,2002-08-13,2002-08-13,0.01903
ITSA4,JRS CAP PROPRIO,2002-06-14,2002-06-14,0.004
ITSA4,JRS CAP PROPRIO,2002-04-29,2002-04-29,0.057
ITSA4,JRS CAP PROPRIO,2002-03-19,2002-03-19,0.00283
ITSA4,JRS CAP PROPRIO,2001-12-28,2001-12-28,0.0412
ITSA4,JRS CAP PROPRIO,2001-12-14,2001-12-14,0.00283
ITSA4,JRS CAP PROPRIO,2001-09-18,2001-09-18,0.00283
ITSA4,JRS CAP PROPRIO,2001-08-14,2001-08-14,0.01903
ITSA4,JRS CAP PROPRIO,2001-06-19,2001-06-19,0.00283
ITSA4,JRS CAP PROPRIO,2001-03-09,2001-03-09,0.00283
ITSA4,JRS CAP PROPRIO,2001-03-09,2001-03-09,0.02975
ITSA4,JRS CAP PROPRIO,2000-12-22,2000-12-22,0.05371
ITSA4,JRS CAP PROPRIO,2000-12-19,2000-12-19,0.00283
ITSA4,JRS CAP PROPRIO,2000-09-18,2000-09-18,0.00283
ITSA4,JRS CAP PROPRIO,2000-08-15,2000-08-15,0.0173
ITSA4,JRS CAP PROPRIO,2000-06-16,2000-06-16,0.00283
ITSA4,JRS CAP PROPRIO,2000-03-21,2000-03-21,0.00283
ITSA4,JRS CAP PROPRIO,1999-12-27,1999-12-27,0.0582
ITSA4,JRS CAP PROPRIO,1999-12-17,1999-12-17,0.00283
ITSA4,JRS CAP PROPRIO,1999-09-17,1999-09-17,0.00283
ITSA4,JRS CAP PROPRIO,1999-08-13,1999-08-13,0.01596
ITSA4,JRS CAP PROPRIO,1999-06-22,1999-06-22,0.00283
ITSA4,JRS CAP PROPRIO,1999-03-16,1999-03-16,0.00283
ITSA4,JRS CAP PROPRIO,1998-12-23,1998-12-23,0.00283
ITSA4,JRS CAP PROPRIO,1998-10-02,1998-10-02,0.023625
ITSA4,DIVIDENDO,1998-09-22,1998-09-22,0.0024
ITSA4,DIVIDENDO,1998-08-11,1998-08-11,0.0101
ITSA4,DIVIDENDO,1998-06-18,1998-06-18,0.0024
ITSA4,DIVIDENDO,1998-03-03,1998-03-03,0.0024
ITSA4,DIVIDENDO,1998-03-03,1998-03-03,0.00995
ITSA4,DIVIDENDO,1998-03-03,1998-03-03,0.01156
ITSA4,DIVIDENDO,1997-12-17,1997-12-17,0.0024
ITSA4,DIVIDENDO,1997-09-16,1997-09-16,0.0024
ITSA4,DIVIDENDO,1997-08-12,1997-08-12,0.00775
ITSA4,DIVIDENDO,1997-06-23,1997-06-23,0.0024
ITSA4,DIVIDENDO,1997-03-03,1997-03-03,0.006
ITSA4,DIVIDENDO,1997-03-03,1997-03-03,0.0024
ITSA4,DIVIDENDO,1996-12-17,1996-12-17,0.0024
ITSA4,DIVIDENDO,1996-09-18,1996-09-18,0.0024
ITSA4,DIVIDENDO,1996-08-13,1996-08-13,0.0044
ITSA4,DIVIDENDO,1996-06-18,1996-06-18,0.0024
ITSA4,DIVIDENDO,1996-03-12,1996-03-12,0.0019
ITSA4,DIVIDENDO,1996-03-12,1996-03-12,0.00501
ITSA4,DIVIDENDO,1995-12-18,1996-01-02,0.0019
ITSA4,DIVIDENDO,1995-09-19,1995-10-02,0.0019
ITSA4,DIVIDENDO,1995-08-10,1995-08-23,0.00262
ITSA4,DIVIDENDO,1995-06-23,1995-07-03,0.0019
ITSA4,DIVIDENDO,1995-02-22,1995-04-03,0.0019
ITSA4,DIVIDENDO,1995-02-22,1995-03-10,0.0036
ITSA4,DIVIDENDO,1994-12-22,1995-01-02,0.0016
ITSA4,DIVIDENDO,1994-09-21,1994-10-04,0.0016
ITSA4,DIVIDENDO,1994-08-11,1994-08-22,0.0017
ITSA4,DIVIDENDO,1994-06-17,1994-07-04,0.0016
ITSA4,DIVIDENDO,1994-02-09,1994-02-09,0.513
ITSA4,DIVIDENDO,1993-12-20,1993-12-20,0.182
ITSA4,DIVIDENDO,1993-09-20,1993-09-20,0.073
ITSA4,DIVIDENDO,1993-08-04,1993-08-04,0.123
ITSA4,DIVIDENDO,1993-06-07,1993-06-07,0.036
ITSA4,DIVIDENDO,1993-02-09,1993-02-09,0.046
ITSA4,DIVIDENDO,1992-12-18,1992-12-18,0.007
ITSA4,DIVIDENDO,1992-09-18,1992-09-18,0.003
ITSA4,DIVIDENDO,1992-08-14,1992-08-14,0.002
ITSA4,DIVIDENDO,1992-06-12,1992-06-12,0.001
ITSA4,DIVIDENDO,1992-02-26,1992-02-26,0.003
ITSA4,DIVIDENDO,1991-12-17,1991-12-17,0.0305
ITSA4,DIVIDENDO,1991-09-17,1991-09-17,0.0153
ITSA4,DIVIDENDO,1991-06-18,1991-06-18,0.0073
ITSA4,DIVIDENDO,1991-04-19,1991-04-19,0.0041
ITSA4,DIVIDENDO,1991-03-18,1991-03-18,0.004
ITSA4,DIVIDENDO,1991-02-18,1991-02-18,0.0271
ITSA4,DIVIDENDO,1990-12-21,1990-12-21,0.0027
ITSA4,DIVIDENDO,1990-09-17,1990-09-17,0.0018
ITSA4,DIVIDENDO,1990-07-31,1990-07-31,0.0047
ITSA4,DIVIDENDO,1990-06-19,1990-06-19,0.0004
ITSA4,DIVIDENDO,1990-03-23,1990-03-23,0.0218
ITSA4,DIVIDENDO,1990-01-19,1990-01-19,0.0091
ITSA4,DIVIDENDO,1989-12-13,1989-12-13,0.0004
ITSA4,DIVIDENDO,1989-09-13,1989-09-13,0.0002
ITSA4,DIVIDENDO,1989-07-17,1989-07-17,0.0001
ITSA4,DIVIDENDO,1989-06-12,1989-06-12,0.00727
ITSA4,DIVIDENDO,1989-03-15,1989-03-15,0.00364
ITSA4,DIVIDENDO,1989-02-13,1989-02-13,0.0002
ITSA4,DIVIDENDO,1988-12-12,1988-12-12,0.00364
ITSA4,DIVIDENDO,1988-08-31,1988-08-31,0.00364
ITSA4,DIVIDENDO,1988-07-19,1988-07-19,0.00218
ITSA4,DIVIDENDO,1988-06-15,1988-06-15,0.00218
ITSA4,DIVIDENDO,1988-03-07,1988-03-07,0.00145
ITSA4,DIVIDENDO,1987-12-08,1987-12-08,0.00145
ITSA4,DIVIDENDO,1987-09-04,1987-09-04,0.00145
ITSA4,DIVIDENDO,1987-06-05,1987-06-05,0.00145
ITSA4,DIVIDENDO,1987-03-12,1987-03-12,0.00073
ITSA4,DIVIDENDO,1986-12-10,1986-12-10,0.00073
ITSA4,DIVIDENDO,1986-09-05,1986-09-05,0.00073
ITSA4,DIVIDENDO,1986-06-05,1986-06-05,0.00073
ITSA4,DIVIDENDO,1986-03-11,1986-03-11,0.00073
ITSA4,DIVIDENDO,1986-02-28,1986-02-28,0.00073
ITUB3,DIVIDENDO,2020-01-30,2020-03-02,0.015
ITUB3,DIVIDENDO,2008-12-30,2008-12-30,0.012
ITUB3,JRS CAP PROPRIO,2008-12-30,2008-12-30,0.077
ITUB3,DIVIDENDO,2008-11-28,2008-11-28,0.012
ITUB3,JRS CAP PROPRIO,2008-11-21,2008-11-21,0.38965
ITUB3,DIVIDENDO,2008-10-31,2008-10-31,0.012
ITUB3,DIVIDENDO,2008-09-30,2008-09-30,0.012
ITUB3,DIVIDENDO,2008-08-29,2008-08-29,0.012
ITUB3,DIVIDENDO,2008-08-15,2008-08-15,0.15
ITUB3,DIVIDENDO,2008-07-31,2008-07-31,0.012
ITUB3,DIVIDENDO,2008-06-30,2008-06-30,0.012
ITUB3,DIVIDENDO,2008-05-30,2008-05-30,0.012
ITUB3,DIVIDENDO,2008-04-30,2008-04-30,0.012
ITUB3,DIVIDENDO,2008-03-31,2008-03-31,0.012
ITUB3,DIVIDENDO,2008-02-29,2008-02-29,0.012
ITUB3,JRS CAP PROPRIO,2008-02-22,2008-02-22,0.7
ITUB3,DIVIDENDO,2008-02-22,2008-02-22,0.1
ITUB3,DIVIDENDO,2008-01-31,2008-01-31,0.012
ITUB3,DIVIDENDO,2007-12-28,2007-12-28,0.012
ITUB3,DIVIDENDO,2007-11-30,2007-11-30,0.012
ITUB3,JRS CAP PROPRIO,2007-11-26,2007-11-26,0.07
ITUB3,DIVIDENDO,2007-10-31,2007-10-31,0.012
ITUB3,DIVIDENDO,2007-09-28,2007-09-28,0.012
ITUB3,DIVIDENDO,2007-08-31,2007-08-31,0.024
ITUB3,DIVIDENDO,2007-08-17,2007-08-17,0.333
ITUB3,DIVIDENDO,2007-07-31,2007-07-31,0.024
ITUB3,DIVIDENDO,2007-06-29,2007-06-29,0.024
ITUB3,DIVIDENDO,2007-05-31,2007-05-31,0.024
ITUB3,DIVIDENDO,2007-04-30,2007-04-30,0.024
ITUB3,DIVIDENDO,2007-03-30,2007-03-30,0.024
ITUB3,DIVIDENDO,2007-02-28,2007-02-28,0.024
ITUB3,JRS CAP PROPRIO,2007-02-28,2007-02-28,1.22
ITUB3,DIVIDENDO,2007-02-28,2007-02-28,0.084
ITUB3,JRS CAP PROPRIO,2007-01-31,2007-01-31,0.024
ITUB3,JRS CAP PROPRIO,2006-12-28,2006-12-28,0.024
ITUB3,JRS CAP PROPRIO,2006-11-30,2006-11-30,0.024
ITUB3,JRS CAP PROPRIO,2006-10-31,2006-10-31,0.024
ITUB3,JRS CAP PROPRIO,2006-09-29,2006-09-29,0.024
ITUB3,JRS CAP PROPRIO,2006-08-31,2006-08-31,0.024
ITUB3,DIVIDENDO,2006-08-11,2006-08-11,0.166
ITUB3,JRS CAP PROPRIO,2006-08-11,2006-08-11,0.137
ITUB3,JRS CAP PROPRIO,2006-07-31,2006-07-31,0.024
ITUB3,JRS CAP PROPRIO,2006-06-30,2006-06-30,0.024
ITUB3,JRS CAP PROPRIO,2006-05-31,2006-05-31,0.024
ITUB3,JRS CAP PROPRIO,2006-04-28,2006-04-28,0.024
ITUB3,JRS CAP PROPRIO,2006-03-31,2006-03-31,0.024
ITUB3,JRS CAP PROPRIO,2006-03-03,2006-03-03,0.83
ITUB3,JRS CAP PROPRIO,2006-02-24,2006-02-24,0.024
ITUB3,JRS CAP PROPRIO,2006-01-31,2006-01-31,0.021
ITUB3,JRS CAP PROPRIO,2005-12-29,2005-12-29,0.021
ITUB3,JRS CAP PROPRIO,2005-12-26,2005-12-26,0.33
ITUB3,JRS CAP PROPRIO,2005-11-30,2005-11-30,0.021
ITUB3,JRS CAP PROPRIO,2005-10-31,2005-10-31,0.021
ITUB3,JRS CAP PROPRIO,2005-09-30,2005-09-30,0.021
ITUB3,JRS CAP PROPRIO,2005-08-31,2005-08-31,0.21
ITUB3,JRS CAP PROPRIO,2005-08-12,2005-08-12,2.76
ITUB3,JRS CAP PROPRIO,2005-07-29,2005-07-29,0.21
ITUB3,JRS CAP PROPRIO,2005-06-30,2005-06-30,0.21
ITUB3,JRS CAP PROPRIO,2005-05-31,2005-05-31,0.21
ITUB3,JRS CAP PROPRIO,2005-04-29,2005-04-29,0.17
ITUB3,JRS CAP PROPRIO,2005-03-31,2005-03-31,0.17
ITUB3,JRS CAP PROPRIO,2005-03-04,2005-03-04,3.5
