data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2022-06-15,2022-06-30,2022-06-30,PN,JRS CAP PROPRIO,58.35,0.563743,CLSC4,2023-06-28,,CLSC
2021-04-30,2021-04-30,2021-04-30,ON,DIVIDENDO,16.89,0.305848,CMIG3,2021-06-30,,CMIG
2020-09-22,2020-09-25,2020-09-25,ON,JRS CAP PROPRIO,11.01,0.039521,CMIG3,2021-06-30,,CMIG
2023-03-22,2023-03-27,2023-03-27,ON,JRS CAP PROPRIO,16.07,0.096392,CMIG3,2024-06-30,,CMIG
2022-09-20,2022-09-23,2022-09-23,ON,JRS CAP PROPRIO,17.96,0.10714,CMIG3,2023-06-30,,CMIG
2021-12-10,2021-12-21,2021-12-21,ON,JRS CAP PROPRIO,18.34,0.282175,CMIG3,2022-06-30,,CMIG
2021-04-30,2021-04-30,2021-04-30,PN,DIVIDENDO,13.84,0.305848,CMIG4,2021-06-30,,CMIG
2020-09-22,2020-09-25,2020-09-25,PN,JRS CAP PROPRIO,10.54,0.039521,CMIG4,2021-06-30,,CMIG
2022-06-15,2022-06-24,2022-06-24,PN,JRS CAP PROPRIO,10.62,0.080208,CMIG4,2023-06-30,,CMIG
2023-03-22,2023-03-27,2023-03-27,PN,JRS CAP PROPRIO,10.89,0.096392,CMIG4,2024-06-30,,CMIG
2022-09-20,2022-09-23,2022-09-23,PN,JRS CAP PROPRIO,11.84,0.10714,CMIG4,2023-06-30,,CMIG
2022-12-22,2022-12-27,2022-12-27,PN,JRS CAP PROPRIO,10.95,0.117134,CMIG4,2023-06-30,,CMIG
2021-12-10,2021-12-21,2021-12-21,PN,JRS CAP PROPRIO,13.81,0.282175,CMIG4,2022-06-30,,CMIG
2019-07-24,2019-08-21,2019-08-21,ON,JRS CAP PROPRIO,23.07,0.118443,CRFB3,2019-09-27,,CRFB
2022-04-27,2022-04-27,2022-04-27,ON,DIVIDENDO,9.13,0.0134,EALT3,2022-09-28,,EALT
2022-04-27,2022-04-27,2022-04-27,ON,DIVIDENDO,9.13,0.0134,EALT3,2022-07-26,,EALT
2023-04-26,2023-04-26,2023-04-26,ON,DIVIDENDO,8.55,0.02125,EALT3,2023-11-27,,EALT
2023-04-26,2023-04-26,2023-04-26,ON,DIVIDENDO,8.55,0.02125,EALT3,2023-07-28,,EALT
2018-04-26,2018-05-02,,ON,DIVIDENDO,22.31,0.860967,EALT3,2018-09-20,,EALT
2018-04-26,2018-05-02,,ON,DIVIDENDO,22.31,0.860967,EALT3,2018-07-20,,EALT
2023-04-26,2023-04-26,2023-04-26,ON,JRS CAP PROPRIO,8.55,0.09317,EALT3,2023-09-27,,EALT
2023-04-26,2023-04-26,2023-04-26,ON,JRS CAP PROPRIO,8.55,0.09317,EALT3,2023-07-28,,EALT
2022-04-27,2022-04-27,2022-04-27,PN,DIVIDENDO,7.34,0.01474,EALT4,2022-09-28,,EALT
2022-04-27,2022-04-27,2022-04-27,PN,DIVIDENDO,7.34,0.01474,EALT4,2022-07-26,,EALT
