data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2020-09-24,2020-09-29,2020-09-29 00:00:00.000000000,ON,DIVIDENDO,27.45,0.13952,TEND3,2020-10-16 00:00:00.000000000,,TEND
2019-11-18,2019-11-22,2019-11-22 00:00:00.000000000,ON,DIVIDENDO,25.9,0.157942,TEND3,,,TEND
2020-11-05,2020-11-10,2020-11-10 00:00:00.000000000,ON,DIVIDENDO,30.46,0.169963,TEND3,2020-11-20 00:00:00.000000000,,TEND
2021-04-30,2021-04-30,2021-04-30 00:00:00.000000000,ON,DIVIDENDO,25.9,0.177747,TEND3,2021-11-25 00:00:00.000000000,BRTENDACNOR4,TEND
2019-08-19,2019-08-22,2019-08-22 00:00:00.000000000,ON,DIVIDENDO,25.5,0.17863,TEND3,,,TEND
2020-07-10,2020-07-10,2020-07-10 00:00:00.000000000,ON,DIVIDENDO,35.08,0.184084,TEND3,,,TEND
2018-12-12,2018-12-17,2018-12-17 00:00:00.000000000,ON,DIVIDENDO,30.2,0.510572,TEND3,2018-12-28 00:00:00.000000000,,TEND
2011-06-21,2011-06-21,2011-06-21 00:00:00.000000000,ON,DIVIDENDO,2.97,0.00296,TERI3,,,TERI
2014-06-10,2014-06-10,2014-06-10 00:00:00.000000000,ON,DIVIDENDO,2.33,0.020155,TERI3,,,TERI
2012-06-11,2012-06-12,2012-06-12 00:00:00.000000000,ON,DIVIDENDO,2.68,0.038486,TERI3,,,TERI
2013-06-12,2013-06-12,2013-06-12 00:00:00.000000000,ON,DIVIDENDO,3.08,0.046238,TERI3,,,TERI
2012-06-11,2012-06-12,2012-06-12 00:00:00.000000000,ON,JRS CAP PROPRIO,2.68,0.032434,TERI3,,,TERI
2011-06-21,2011-06-21,2011-06-21 00:00:00.000000000,ON,JRS CAP PROPRIO,2.97,0.074228,TERI3,,,TERI
2023-04-24,2023-04-27,2023-04-27 00:00:00.000000000,PN,DIVIDENDO,10.08,0.034674,TFCO4,,,TFCO
2021-04-30,2021-04-30,2021-04-30 00:00:00.000000000,PN,DIVIDENDO,12.74,0.039149,TFCO4,2021-05-31 00:00:00.000000000,,TFCO
2024-04-26,2024-05-02,2024-05-02 00:00:00.000000000,PN,DIVIDENDO,11.33,0.046336,TFCO4,2024-05-31 00:00:00.000000000,BRTFCOACNPR8,TFCO
2022-04-27,2022-04-27,2022-04-27 00:00:00.000000000,PN,DIVIDENDO,11.6,0.063055,TFCO4,,,TFCO
2021-12-16,2021-12-21,2021-12-21 00:00:00.000000000,PN,JRS CAP PROPRIO,12.0,0.00887,TFCO4,2021-12-30 00:00:00.000000000,,TFCO
2023-12-21,2023-12-27,2023-12-27 00:00:00.000000000,PN,JRS CAP PROPRIO,14.7,0.032283,TFCO4,2024-04-30 00:00:00.000000000,BRTFCOACNPR8,TFCO
